Fecha,NFactura,Vendedor,Cliente,Producto,Lote,Cantidad,PrecioUnitario,CostoUnitario,Categoria,StockInicial,StockFinal,Bodega
2024-07-18,F00502,Pedro Ruiz,Industrias Polar,Desinfectante Amonio,L240718,12,5523,3278,Limpieza,36,24,Bodega Sur
2024-07-18,F00502,Pedro Ruiz,Industrias Polar,Solvente Multiuso,L240705,31,8139,4618,Solventes,70,39,Bodega Sur
2024-07-18,F00502,Pedro Ruiz,Industrias Polar,Detergente Enzimático,L220709,54,5964,3970,Limpieza,145,91,Bodega Sur
2024-07-18,F00503,Juan Pérez,Logística Andes,Removedor de Ceras,L240703,16,9475,5350,Solventes,50,34,Bodega Norte
2024-07-18,F00503,Juan Pérez,Logística Andes,Solvente Multiuso,L240704,23,7867,4540,Solventes,25,2,Bodega Norte
2024-07-19,F00504,Pedro Ruiz,Comercial FríoSur,Detergente Alcalino,L240706,34,3893,2221,Limpieza,124,90,Bodega Sur
2024-07-19,F00504,Pedro Ruiz,Comercial FríoSur,Detergente Enzimático,L240703,59,6009,3867,Limpieza,217,158,Bodega Sur
2024-07-19,F00505,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240706,24,5140,3344,Limpieza,73,49,Bodega Sur
2024-07-19,F00505,Juan Pérez,Comercial FríoSur,Desengrasante Industrial,L240718,67,5150,3128,Químicos,173,106,Bodega Sur
2024-07-19,F00506,María López,Comercial FríoSur,Solvente Multiuso,L240715,29,7089,4987,Solventes,124,95,Bodega Centro
2024-07-19,F00506,María López,Comercial FríoSur,Aditivo Antiespuma,L240712,97,5503,3371,Químicos,367,270,Bodega Centro
2024-07-19,F00506,María López,Comercial FríoSur,Desinfectante Amonio,L240729,31,5645,3167,Limpieza,58,27,Bodega Centro
2024-07-19,F00506,María López,Comercial FríoSur,Detergente Alcalino,L240715,29,3891,2484,Limpieza,99,70,Bodega Centro
2024-07-19,F00506,María López,Comercial FríoSur,Detergente Enzimático,L240719,42,6531,4136,Limpieza,98,56,Bodega Centro
2024-07-22,F00507,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L240712,12,12921,8732,Químicos,36,24,Bodega Sur
2024-07-22,F00507,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L240702,1,12921,8732,Químicos,4,3,Bodega Sur
2024-07-22,F00507,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240702,2,5280,3023,Limpieza,7,5,Bodega Sur
2024-07-22,F00507,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240703,14,5280,3023,Limpieza,29,15,Bodega Sur
2024-07-22,F00507,Juan Pérez,Comercial FríoSur,Solvente Multiuso,L240708,25,7648,5057,Solventes,74,49,Bodega Sur
2024-07-22,F00508,Juan Pérez,Supermercados Nova,Solvente Multiuso,L220314,29,8014,4899,Solventes,42,13,Bodega Norte
2024-07-22,F00508,Juan Pérez,Supermercados Nova,Removedor de Ceras,L240705,11,8746,5145,Solventes,35,24,Bodega Norte
2024-07-23,F00509,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240709,28,5443,3270,Limpieza,93,65,Bodega Centro
2024-07-23,F00509,Ana Torres,Comercial FríoSur,Detergente Enzimático,L240709,72,5948,3970,Limpieza,208,136,Bodega Centro
2024-07-23,F00509,Ana Torres,Comercial FríoSur,Sellador Epóxico,L240721,2,12609,9199,Químicos,4,2,Bodega Centro
2024-07-23,F00509,Ana Torres,Comercial FríoSur,Detergente Alcalino,L240728,41,3754,2486,Limpieza,92,51,Bodega Centro
2024-07-23,F00510,Pedro Ruiz,Industrias Polar,Solvente Multiuso,L240726,31,7947,4898,Solventes,99,68,Bodega Centro
2024-07-23,F00510,Pedro Ruiz,Industrias Polar,Desengrasante Industrial,L240726,34,4601,3034,Químicos,92,58,Bodega Centro
2024-07-24,F00511,María López,MetalMaq Ltda,Detergente Enzimático,L240727,73,6692,3623,Limpieza,99,26,Bodega Sur
2024-07-24,F00511,María López,MetalMaq Ltda,Sellador Epóxico,L240705,13,13739,8626,Químicos,39,26,Bodega Sur
2024-07-24,F00511,María López,MetalMaq Ltda,Desinfectante Amonio,L240702,46,5681,3100,Limpieza,114,68,Bodega Sur
2024-07-24,F00511,María López,MetalMaq Ltda,Removedor de Ceras,L240726,9,9588,5328,Solventes,29,20,Bodega Sur
2024-07-24,F00512,María López,Química Valpo,Removedor de Ceras,L240706,7,8540,4911,Solventes,7,0,Bodega Norte
2024-07-24,F00513,Juan Pérez,Retail Pacífico,Sellador Epóxico,L240705,9,13474,9246,Químicos,18,9,Bodega Sur
2024-07-25,F00514,Ana Torres,Comercial FríoSur,Desengrasante Industrial,L240705,57,5046,3239,Químicos,140,83,Bodega Sur
2024-07-25,F00514,Ana Torres,Comercial FríoSur,Removedor de Ceras,L240703,5,9312,5240,Solventes,18,13,Bodega Sur
2024-07-26,F00515,Ana Torres,MetalMaq Ltda,Desengrasante Industrial,L240720,60,4920,3267,Químicos,212,152,Bodega Centro
2024-07-26,F00516,María López,Supermercados Nova,Detergente Enzimático,L240717,22,6264,4079,Limpieza,58,36,Bodega Norte
2024-07-26,F00516,María López,Supermercados Nova,Detergente Enzimático,L240716,40,6264,4079,Limpieza,133,93,Bodega Norte
2024-07-26,F00516,María López,Supermercados Nova,Desinfectante Amonio,L240721,35,5533,2956,Limpieza,119,84,Bodega Norte
2024-07-26,F00516,María López,Supermercados Nova,Sellador Epóxico,L240710,91,12658,8877,Químicos,356,265,Bodega Norte
2024-07-26,F00516,María López,Supermercados Nova,Desengrasante Industrial,L240722,82,4682,2871,Químicos,155,73,Bodega Norte
2024-07-27,F00517,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240722,36,5354,3250,Limpieza,74,38,Bodega Centro
2024-07-27,F00518,Ana Torres,Logística Andes,Removedor de Ceras,L240723,5,9306,5014,Solventes,16,11,Bodega Sur
2024-07-27,F00518,Ana Torres,Logística Andes,Desinfectante Amonio,L240719,28,5098,3012,Limpieza,82,54,Bodega Sur
2024-07-27,F00518,Ana Torres,Logística Andes,Sellador Epóxico,L240714,4,12474,9354,Químicos,15,11,Bodega Sur
2024-07-27,F00518,Ana Torres,Logística Andes,Aditivo Antiespuma,L240705,54,5726,3574,Químicos,188,134,Bodega Sur
2024-07-27,F00518,Ana Torres,Logística Andes,Detergente Alcalino,L240725,35,3947,2221,Limpieza,113,78,Bodega Sur
2024-07-27,F00519,María López,Supermercados Nova,Detergente Alcalino,L240718,32,3862,2406,Limpieza,127,95,Bodega Sur
2024-07-31,F00520,Pedro Ruiz,MetalMaq Ltda,Removedor de Ceras,L240719,1,8914,4962,Solventes,1,0,Bodega Sur
2024-07-31,F00520,Pedro Ruiz,MetalMaq Ltda,Solvente Multiuso,L240727,39,7718,4518,Solventes,94,55,Bodega Sur
2024-07-31,F00520,Pedro Ruiz,MetalMaq Ltda,Aditivo Antiespuma,L240723,92,5364,3501,Químicos,405,313,Bodega Sur
2024-07-31,F00521,Ana Torres,Supermercados Nova,Solvente Multiuso,L240707,24,7201,4378,Solventes,41,17,Bodega Norte
2024-07-31,F00521,Ana Torres,Supermercados Nova,Desinfectante Amonio,L240706,17,5551,3141,Limpieza,74,57,Bodega Norte
2024-07-31,F00521,Ana Torres,Supermercados Nova,Aditivo Antiespuma,L240718,48,5812,3613,Químicos,152,104,Bodega Norte
2024-07-31,F00521,Ana Torres,Supermercados Nova,Removedor de Ceras,L240711,9,8857,5016,Solventes,30,21,Bodega Norte
2024-07-31,F00522,María López,Retail Pacífico,Sellador Epóxico,L240719,10,12864,8535,Químicos,34,24,Bodega Sur
2024-07-31,F00522,María López,Retail Pacífico,Removedor de Ceras,L240727,5,9613,5327,Solventes,15,10,Bodega Sur
2024-07-31,F00522,María López,Retail Pacífico,Removedor de Ceras,L240726,4,9613,5327,Solventes,11,7,Bodega Sur
2024-07-31,F00522,María López,Retail Pacífico,Desengrasante Industrial,L240719,53,4568,2956,Químicos,189,136,Bodega Sur
2024-08-02,F00523,María López,MetalMaq Ltda,Solvente Multiuso,L240804,8,7137,4383,Solventes,19,11,Bodega Sur
2024-08-02,F00523,María López,MetalMaq Ltda,Desengrasante Industrial,L240810,28,4723,3066,Químicos,52,24,Bodega Sur
2024-08-02,F00524,Juan Pérez,Industrias Polar,Removedor de Ceras,L240810,3,9516,5019,Solventes,8,5,Bodega Norte
2024-08-02,F00524,Juan Pérez,Industrias Polar,Solvente Multiuso,L240824,27,7118,4952,Solventes,66,39,Bodega Norte
2024-08-02,F00524,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240823,21,5936,3340,Químicos,94,73,Bodega Norte
2024-08-02,F00524,Juan Pérez,Industrias Polar,Detergente Enzimático,L240828,2,6679,3879,Limpieza,4,2,Bodega Norte
2024-08-02,F00524,Juan Pérez,Industrias Polar,Detergente Enzimático,L240819,47,6679,3879,Limpieza,178,131,Bodega Norte
2024-08-02,F00525,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240819,4,7316,4706,Solventes,17,13,Bodega Sur
2024-08-02,F00525,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240802,2,7316,4706,Solventes,5,3,Bodega Sur
2024-08-02,F00525,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240814,1,12026,8582,Químicos,2,1,Bodega Sur
2024-08-02,F00525,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240811,1,12026,8582,Químicos,2,1,Bodega Sur
2024-08-02,F00525,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L240802,39,5799,3727,Limpieza,93,54,Bodega Sur
2024-08-03,F00526,Pedro Ruiz,Alimentos Andinos,Detergente Alcalino,L240809,12,4028,2509,Limpieza,30,18,Bodega Centro
2024-08-03,F00526,Pedro Ruiz,Alimentos Andinos,Removedor de Ceras,L240807,54,8575,4983,Solventes,115,61,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Detergente Enzimático,L240807,9,6190,4042,Limpieza,43,34,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Detergente Enzimático,L240806,17,6190,4042,Limpieza,44,27,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Desengrasante Industrial,L240827,48,4924,3271,Químicos,100,52,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Removedor de Ceras,L240820,1,8808,5416,Solventes,3,2,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Removedor de Ceras,L240811,9,8808,5416,Solventes,21,12,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Detergente Alcalino,L240804,12,4102,2500,Limpieza,12,0,Bodega Centro
2024-08-05,F00527,María López,Supermercados Nova,Aditivo Antiespuma,L240808,45,5554,3469,Químicos,170,125,Bodega Centro
2024-08-07,F00528,María López,Distribuidora Austral,Desengrasante Industrial,L240814,40,5187,3202,Químicos,125,85,Bodega Norte
2024-08-07,F00528,María López,Distribuidora Austral,Desinfectante Amonio,L240828,33,5446,3128,Limpieza,139,106,Bodega Norte
2024-08-07,F00529,Ana Torres,Comercial FríoSur,Aditivo Antiespuma,L240820,15,6080,3390,Químicos,66,51,Bodega Sur
2024-08-07,F00529,Ana Torres,Comercial FríoSur,Aditivo Antiespuma,L240828,12,6080,3390,Químicos,43,31,Bodega Sur
2024-08-09,F00530,Pedro Ruiz,Distribuidora Austral,Removedor de Ceras,L240817,6,9375,5292,Solventes,19,13,Bodega Sur
2024-08-09,F00530,Pedro Ruiz,Distribuidora Austral,Removedor de Ceras,L240823,3,9375,5292,Solventes,7,4,Bodega Sur
2024-08-09,F00530,Pedro Ruiz,Distribuidora Austral,Detergente Enzimático,L240808,59,6667,3860,Limpieza,230,171,Bodega Sur
2024-08-09,F00531,María López,Alimentos Andinos,Detergente Enzimático,L240823,33,6268,3795,Limpieza,83,50,Bodega Centro
2024-08-09,F00532,Ana Torres,Retail Pacífico,Sellador Epóxico,L240813,6,13122,8614,Químicos,10,4,Bodega Norte
2024-08-09,F00532,Ana Torres,Retail Pacífico,Desengrasante Industrial,L240804,35,5246,2996,Químicos,72,37,Bodega Norte
2024-08-09,F00532,Ana Torres,Retail Pacífico,Desinfectante Amonio,L240821,27,5265,3360,Limpieza,63,36,Bodega Norte
2024-08-09,F00532,Ana Torres,Retail Pacífico,Removedor de Ceras,L240824,6,8600,4917,Solventes,13,7,Bodega Norte
2024-08-12,F00533,María López,Logística Andes,Desengrasante Industrial,L240804,26,4665,3138,Químicos,95,69,Bodega Norte
2024-08-12,F00534,Ana Torres,Servicios Mineros Z,Detergente Alcalino,L240821,19,4019,2433,Limpieza,37,18,Bodega Norte
2024-08-12,F00534,Ana Torres,Servicios Mineros Z,Aditivo Antiespuma,L240806,39,5451,3406,Químicos,39,0,Bodega Norte
2024-08-12,F00534,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240820,7,12359,8946,Químicos,23,16,Bodega Norte
2024-08-12,F00534,Ana Torres,Servicios Mineros Z,Desengrasante Industrial,L240828,57,4578,3288,Químicos,274,217,Bodega Norte
2024-08-12,F00535,Ana Torres,Distribuidora Austral,Desengrasante Industrial,L240810,20,5179,3201,Químicos,33,13,Bodega Sur
2024-08-12,F00535,Ana Torres,Distribuidora Austral,Desengrasante Industrial,L240812,11,5179,3201,Químicos,24,13,Bodega Sur
2024-08-12,F00535,Ana Torres,Distribuidora Austral,Desinfectante Amonio,L240810,21,5393,3337,Limpieza,104,83,Bodega Sur
2024-08-12,F00535,Ana Torres,Distribuidora Austral,Removedor de Ceras,L240817,2,9563,4945,Solventes,4,2,Bodega Sur
2024-08-12,F00536,María López,Servicios Mineros Z,Solvente Multiuso,L240826,19,7657,4665,Solventes,57,38,Bodega Norte
2024-08-12,F00536,María López,Servicios Mineros Z,Desengrasante Industrial,L240814,51,4657,3098,Químicos,195,144,Bodega Norte
2024-08-12,F00536,María López,Servicios Mineros Z,Detergente Alcalino,L240819,15,3898,2190,Limpieza,58,43,Bodega Norte
2024-08-12,F00537,Ana Torres,Alimentos Andinos,Sellador Epóxico,L240808,14,13337,9281,Químicos,36,22,Bodega Norte
2024-08-12,F00537,Ana Torres,Alimentos Andinos,Aditivo Antiespuma,L240814,90,5851,3676,Químicos,264,174,Bodega Norte
2024-08-12,F00537,Ana Torres,Alimentos Andinos,Solvente Multiuso,L240817,14,7193,4809,Solventes,49,35,Bodega Norte
2024-08-14,F00538,María López,Química Valpo,Removedor de Ceras,L240808,8,9476,5069,Solventes,23,15,Bodega Sur
2024-08-14,F00538,María López,Química Valpo,Sellador Epóxico,L240811,5,13447,9402,Químicos,15,10,Bodega Sur
2024-08-14,F00538,María López,Química Valpo,Desengrasante Industrial,L240822,56,4673,2972,Químicos,191,135,Bodega Sur
2024-08-14,F00539,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240829,12,12292,8499,Químicos,27,15,Bodega Sur
2024-08-14,F00539,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L240807,29,6445,4164,Limpieza,83,54,Bodega Sur
2024-08-14,F00540,María López,Supermercados Nova,Solvente Multiuso,L240804,16,8007,4536,Solventes,49,33,Bodega Sur
2024-08-14,F00540,María López,Supermercados Nova,Desengrasante Industrial,L240818,43,4684,3256,Químicos,118,75,Bodega Sur
2024-08-14,F00540,María López,Supermercados Nova,Detergente Alcalino,L240822,23,4173,2247,Limpieza,96,73,Bodega Sur
2024-08-15,F00541,Pedro Ruiz,MetalMaq Ltda,Removedor de Ceras,L240827,14,9538,5192,Solventes,26,12,Bodega Sur
2024-08-15,F00541,Pedro Ruiz,MetalMaq Ltda,Solvente Multiuso,L240805,18,7685,4556,Solventes,106,88,Bodega Sur
2024-08-16,F00542,Juan Pérez,MetalMaq Ltda,Desinfectante Amonio,L240805,21,5184,2955,Limpieza,48,27,Bodega Norte
2024-08-16,F00542,Juan Pérez,MetalMaq Ltda,Detergente Enzimático,L240809,25,6650,3897,Limpieza,79,54,Bodega Norte
2024-08-16,F00542,Juan Pérez,MetalMaq Ltda,Detergente Enzimático,L240828,3,6650,3897,Limpieza,10,7,Bodega Norte
2024-08-16,F00542,Juan Pérez,MetalMaq Ltda,Sellador Epóxico,L240817,2,12059,9093,Químicos,8,6,Bodega Norte
2024-08-16,F00543,Pedro Ruiz,Química Valpo,Aditivo Antiespuma,L240814,26,5592,3395,Químicos,27,1,Bodega Centro
2024-08-16,F00543,Pedro Ruiz,Química Valpo,Removedor de Ceras,L240813,4,9454,5238,Solventes,13,9,Bodega Centro
2024-08-16,F00543,Pedro Ruiz,Química Valpo,Solvente Multiuso,L240808,20,7173,4536,Solventes,71,51,Bodega Centro
2024-08-16,F00544,Ana Torres,Retail Pacífico,Desinfectante Amonio,L240812,12,5419,3313,Limpieza,54,42,Bodega Centro
2024-08-16,F00544,Ana Torres,Retail Pacífico,Desengrasante Industrial,L240803,35,4826,2878,Químicos,196,161,Bodega Centro
2024-08-17,F00545,Juan Pérez,MetalMaq Ltda,Detergente Enzimático,L240810,31,6481,3957,Limpieza,81,50,Bodega Norte
2024-08-17,F00545,Juan Pérez,MetalMaq Ltda,Removedor de Ceras,L240821,7,8986,5169,Solventes,27,20,Bodega Norte
2024-08-17,F00545,Juan Pérez,MetalMaq Ltda,Desengrasante Industrial,L240807,27,4815,3228,Químicos,60,33,Bodega Norte
2024-08-17,F00546,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240828,28,7871,4646,Solventes,141,113,Bodega Centro
2024-08-17,F00546,Ana Torres,Servicios Mineros Z,Desinfectante Amonio,L240818,21,5478,3154,Limpieza,111,90,Bodega Centro
2024-08-17,F00546,Ana Torres,Servicios Mineros Z,Removedor de Ceras,L240815,4,8509,4928,Solventes,7,3,Bodega Centro
2024-08-17,F00547,Pedro Ruiz,Comercial FríoSur,Aditivo Antiespuma,L240825,40,5428,3232,Químicos,60,20,Bodega Norte
2024-08-17,F00547,Pedro Ruiz,Comercial FríoSur,Desinfectante Amonio,L240828,8,5305,2995,Limpieza,37,29,Bodega Norte
2024-08-17,F00548,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240829,12,5053,3123,Limpieza,14,2,Bodega Sur
2024-08-17,F00548,Juan Pérez,Retail Pacífico,Desengrasante Industrial,L240818,8,4957,2987,Químicos,14,6,Bodega Sur
2024-08-17,F00548,Juan Pérez,Retail Pacífico,Desengrasante Industrial,L240828,23,4957,2987,Químicos,70,47,Bodega Sur
2024-08-17,F00548,Juan Pérez,Retail Pacífico,Sellador Epóxico,L240811,6,13048,9128,Químicos,20,14,Bodega Sur
2024-08-17,F00549,María López,Alimentos Andinos,Detergente Alcalino,L240826,29,4286,2336,Limpieza,69,40,Bodega Norte
2024-08-17,F00549,María López,Alimentos Andinos,Desengrasante Industrial,L240825,12,4817,2909,Químicos,16,4,Bodega Norte
2024-08-17,F00549,María López,Alimentos Andinos,Desengrasante Industrial,L240814,28,4817,2909,Químicos,125,97,Bodega Norte
2024-08-17,F00550,María López,Alimentos Andinos,Sellador Epóxico,L240827,4,12590,8311,Químicos,6,2,Bodega Centro
2024-08-17,F00550,María López,Alimentos Andinos,Aditivo Antiespuma,L220327,16,5607,3638,Químicos,34,18,Bodega Centro
2024-08-17,F00550,María López,Alimentos Andinos,Removedor de Ceras,L240804,1,8498,5484,Solventes,2,1,Bodega Centro
2024-08-17,F00551,María López,Servicios Mineros Z,Detergente Enzimático,L240804,43,5977,3963,Limpieza,69,26,Bodega Centro
2024-08-17,F00551,María López,Servicios Mineros Z,Detergente Alcalino,L200417,12,4006,2225,Limpieza,43,31,Bodega Centro
2024-08-17,F00551,María López,Servicios Mineros Z,Detergente Alcalino,L240804,10,4006,2225,Limpieza,22,12,Bodega Centro
2024-08-17,F00551,María López,Servicios Mineros Z,Solvente Multiuso,L240806,6,7863,4649,Solventes,10,4,Bodega Centro
2024-08-22,F00552,Juan Pérez,Distribuidora Austral,Solvente Multiuso,L240804,12,7055,4512,Solventes,28,16,Bodega Norte
2024-08-22,F00552,Juan Pérez,Distribuidora Austral,Solvente Multiuso,L240805,16,7055,4512,Solventes,47,31,Bodega Norte
2024-08-22,F00552,Juan Pérez,Distribuidora Austral,Detergente Alcalino,L240809,13,3838,2527,Limpieza,44,31,Bodega Norte
2024-08-22,F00552,Juan Pérez,Distribuidora Austral,Removedor de Ceras,L240819,4,8827,5024,Solventes,8,4,Bodega Norte
2024-08-22,F00552,Juan Pérez,Distribuidora Austral,Removedor de Ceras,L240814,1,8827,5024,Solventes,2,1,Bodega Norte
2024-08-22,F00553,Ana Torres,MetalMaq Ltda,Desengrasante Industrial,L240818,42,4615,3189,Químicos,89,47,Bodega Norte
2024-08-23,F00554,Ana Torres,Comercial FríoSur,Detergente Alcalino,L240812,15,4189,2185,Limpieza,43,28,Bodega Norte
2024-08-23,F00554,Ana Torres,Comercial FríoSur,Solvente Multiuso,L240822,2,8020,4740,Solventes,2,0,Bodega Norte
2024-08-23,F00554,Ana Torres,Comercial FríoSur,Solvente Multiuso,L240822,21,8020,4740,Solventes,65,44,Bodega Norte
2024-08-23,F00555,Ana Torres,MetalMaq Ltda,Desinfectante Amonio,L240824,11,5461,3250,Limpieza,45,34,Bodega Norte
2024-08-23,F00555,Ana Torres,MetalMaq Ltda,Solvente Multiuso,L240817,18,7846,4685,Solventes,43,25,Bodega Norte
2024-08-23,F00555,Ana Torres,MetalMaq Ltda,Detergente Alcalino,L240812,16,3770,2416,Limpieza,47,31,Bodega Norte
2024-08-23,F00555,Ana Torres,MetalMaq Ltda,Aditivo Antiespuma,L240802,3,5571,3700,Químicos,9,6,Bodega Norte
2024-08-23,F00555,Ana Torres,MetalMaq Ltda,Aditivo Antiespuma,L240807,19,5571,3700,Químicos,51,32,Bodega Norte
2024-08-24,F00556,María López,Supermercados Nova,Desengrasante Industrial,L240821,44,4594,3254,Químicos,155,111,Bodega Sur
2024-08-24,F00556,María López,Supermercados Nova,Detergente Alcalino,L240805,13,4004,2403,Limpieza,32,19,Bodega Sur
2024-08-24,F00557,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240809,1,5679,3191,Limpieza,3,2,Bodega Centro
2024-08-24,F00557,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240809,20,5679,3191,Limpieza,59,39,Bodega Centro
2024-08-24,F00557,Juan Pérez,Retail Pacífico,Sellador Epóxico,L240810,1,13099,9445,Químicos,1,0,Bodega Centro
2024-08-24,F00557,Juan Pérez,Retail Pacífico,Sellador Epóxico,L240826,1,13099,9445,Químicos,2,1,Bodega Centro
2024-08-24,F00558,Ana Torres,Química Valpo,Solvente Multiuso,L240808,224,7283,4725,Solventes,563,339,Bodega Sur
2024-08-24,F00558,Ana Torres,Química Valpo,Desinfectante Amonio,L240806,19,5424,3041,Limpieza,53,34,Bodega Sur
2024-08-24,F00558,Ana Torres,Química Valpo,Desinfectante Amonio,L240817,3,5424,3041,Limpieza,10,7,Bodega Sur
2024-08-24,F00559,María López,Supermercados Nova,Detergente Alcalino,L240803,15,3899,2447,Limpieza,47,32,Bodega Norte
2024-08-24,F00559,María López,Supermercados Nova,Desengrasante Industrial,L240806,44,4985,3259,Químicos,99,55,Bodega Norte
2024-08-24,F00559,María López,Supermercados Nova,Removedor de Ceras,L240814,6,8962,5089,Solventes,10,4,Bodega Norte
